,dti,emp_length,issue_d,loan_amnt,purpose,rejected
1001332,9.61,4,9/11/2016,6200,Debt consolidation,1
1001333,4.24,0,9/11/2016,10000,debt_consolidation,1
1001334,29.35,0,9/11/2016,2000,other,1
1001335,75.9,0,9/11/2016,5000,debt_consolidation,1
1001336,33.88,0,9/11/2016,5000,car,1
1001337,47.37,0,9/11/2016,30000,Debt consolidation,1
1001338,10.17,0,9/11/2016,15000,debt_consolidation,0
1001339,39.31,5,9/11/2016,25000,credit_card,1
1001340,53.55,0,9/11/2016,14700,debt_consolidation,1
1001341,3.45,0,9/11/2016,20000,home_improvement,1
1001342,1.67,5,9/11/2016,5000,debt_consolidation,0
1001344,45.58,,9/11/2016,15000,debt_consolidation,1
1001345,31.19,5,9/11/2016,35000,debt_consolidation,1
1001346,26.6,5,9/11/2016,10000,debt_consolidation,1
1001347,26.57,0,9/11/2016,7000,Debt consolidation,1
1001348,7.18,0,9/11/2016,6300,debt_consolidation,0
1001349,29.44,,9/11/2016,1000,other,1
1001350,78.54,0,9/11/2016,2500,debt_consolidation,1
1001351,13.04,0,9/11/2016,1000,debt_consolidation,1
1001352,34.05,0,9/11/2016,2000,Credit card refinancing,1
1001353,3.19,5,9/11/2016,5000,debt_consolidation,1
1001354,11.44,0,9/11/2016,18000,debt_consolidation,0
1001355,53.7,0,9/11/2016,3200,debt_consolidation,1
1001356,0.64,,9/11/2016,8000,house,1
1001358,126.67,0,9/11/2016,3000,debt_consolidation,1
1001359,1.39,0,9/11/2016,4000,credit_card,0
1001361,66.45,0,9/11/2016,30000,Debt consolidation,1
1001362,25.48,0,9/11/2016,35000,Debt consolidation,1
1001363,9.08,0,9/11/2016,20000,Debt consolidation,1
1001364,19.33,5,9/11/2016,3000,other,1
1001365,49.15,5,9/11/2016,10000,debt_consolidation,1
1001366,4.58,0,9/11/2016,4200,debt_consolidation,1
1001367,14.92,5,9/11/2016,1000,debt_consolidation,1
1001368,0,0,9/11/2016,40000,other,1
1001369,24.6,0,9/11/2016,20000,Credit card refinancing,1
1001370,44.35,0,9/11/2016,14000,Debt consolidation,1
1001371,42.66,5,9/11/2016,35000,debt_consolidation,1
1001372,29.16,10,9/11/2016,15000,Debt consolidation,1
1001373,7.87,0,9/11/2016,25000,car,1
1001374,0,0,9/11/2016,20000,Car financing,0
1001375,31.27,0,9/11/2016,3800,vacation,1
1001376,1.09,10,9/11/2016,2000,Debt consolidation,1
1001377,20.12,5,9/11/2016,5000,credit_card,0
1001378,83,0,9/11/2016,25000,debt_consolidation,1
1001379,26.36,0,9/11/2016,2000,debt_consolidation,1
1001381,0,0,9/11/2016,1000,Major purchase,1
1001382,1.71,5,9/11/2016,12000,major_purchase,1
1001383,15.07,0,9/11/2016,3000,car,1
1001384,58,0,9/11/2016,10000,Other,1
1001385,71.97,5,9/11/2016,9000,credit_card,1
1001386,4.2,5,9/11/2016,2000,credit_card,1
1001387,67.55,0,9/11/2016,40000,debt_consolidation,1
1001388,38.11,0,9/11/2016,20000,home_improvement,1
1001389,75.72,0,9/11/2016,30000,Debt consolidation,1
1001390,11.8,0,9/11/2016,3000,Debt consolidation,1
1001391,71.21,0,9/11/2016,20000,debt_consolidation,1
1001392,191.48,,9/11/2016,20000,debt_consolidation,1
1001393,23.47,0,9/11/2016,40000,Other,1
1001394,13.28,5,9/11/2016,25000,moving,1
1001395,34.57,0,9/11/2016,20000,Debt consolidation,1
1001397,60.53,0,9/11/2016,15000,Debt consolidation,1
1001398,10.6,0,9/11/2016,3000,Other,1
1001399,35.44,0,9/11/2016,18000,Debt consolidation,1
1001400,17.08,0,9/11/2016,11000,major_purchase,1
1001401,6.88,0,9/11/2016,40000,debt_consolidation,1
1001402,22.41,0,9/11/2016,20000,Debt consolidation,1
1001403,39.71,0,9/11/2016,8500,credit_card,1
1001404,3.66,0,9/11/2016,5500,other,1
1001405,8.13,5,9/11/2016,4000,other,1
1001407,36.61,0,9/11/2016,6000,debt_consolidation,1
1001408,14.13,0,9/11/2016,1000,other,1
1001409,9.87,0,9/11/2016,1500,other,1
1001410,41.97,5,9/11/2016,7500,major_purchase,1
1001411,0,0,9/11/2016,2500,Car financing,1
1001412,29.52,0,9/11/2016,3500,other,1
1001413,15.47,0,9/11/2016,10000,home_improvement,1
1001414,0.37,0,9/11/2016,8000,debt_consolidation,1
1001415,26.38,0,9/11/2016,7500,Debt consolidation,1
1001416,4.25,0,9/11/2016,6000,debt_consolidation,1
1001417,1.32,0,9/11/2016,4000,Other,1
1001418,42.72,5,9/11/2016,15000,debt_consolidation,1
1001419,14.44,0,9/11/2016,7500,medical,1
1001421,7.76,0,9/11/2016,2000,moving,1
1001422,20.59,0,9/11/2016,40000,debt_consolidation,1
1001423,9.03,0,9/11/2016,5000,debt_consolidation,0
1001424,7.4,5,9/11/2016,2000,other,0
1001425,11.94,0,9/11/2016,10000,Debt consolidation,0
1001426,4.52,0,9/11/2016,5000,Home buying,0
1001427,28.8,,9/11/2016,22000,Debt consolidation,0
1001428,7.05,0,9/11/2016,2000,other,0
1001429,6.43,0,9/11/2016,8000,other,0
1001430,34.1,0,9/11/2016,10000,Debt consolidation,0
1001431,9.14,0,9/11/2016,1200,debt_consolidation,0
1001432,0,0,9/11/2016,3000,other,0
1001433,24.31,0,9/11/2016,2500,car,1
1001434,12.11,0,9/11/2016,10000,Debt consolidation,1
1001435,21.45,0,9/11/2016,20000,other,1
1001436,6.81,0,9/11/2016,20000,home_improvement,1
1001437,49.68,0,9/11/2016,15000,debt_consolidation,0
1001438,7.32,5,9/11/2016,25000,Vacation,1
1001439,31.94,0,9/11/2016,10000,credit_card,1
1001440,8.06,5,9/11/2016,1000,other,1
1001441,30.72,0,9/11/2016,2000,other,1
1001442,41.25,0,9/11/2016,19000,other,0
1001443,0,0,9/11/2016,3000,other,1
1001444,12.13,0,9/11/2016,5000,Debt consolidation,1
1001445,0,0,9/11/2016,20000,house,1
1001446,14.8,0,9/11/2016,20000,debt_consolidation,1
1001447,26.19,,9/11/2016,10000,other,1
1001449,10.98,,9/11/2016,5000,house,1
1001450,10.5,0,9/11/2016,8000,credit_card,1
1001451,3.77,0,9/11/2016,7000,other,1
1001452,11.67,5,9/11/2016,15000,debt_consolidation,1
1001453,10.97,5,9/11/2016,7500,credit_card,1
1001454,20.66,5,9/11/2016,30050,Debt consolidation,1
1001455,0.69,0,9/11/2016,6000,other,1
1001456,2.75,5,9/11/2016,5000,other,1
1001457,26.84,0,9/11/2016,6000,other,1
1001458,42.33,0,9/11/2016,35000,debt_consolidation,1
1001459,31.69,5,9/11/2016,3000,moving,1
1001460,16.16,0,9/11/2016,6000,debt_consolidation,1
1001461,0,0,9/11/2016,5000,debt_consolidation,1
1001462,30.32,0,9/11/2016,2000,debt_consolidation,1
1001463,22.66,0,9/11/2016,40000,debt_consolidation,1
1001464,7.84,0,9/11/2016,5000,debt_consolidation,1
1001465,26.16,5,9/11/2016,24650,credit_card,1
1001466,9.32,0,9/11/2016,12000,debt_consolidation,1
1001469,57.08,0,9/11/2016,40000,Debt consolidation,0
1001471,3.22,0,9/11/2016,20000,other,0
1001472,2.44,0,9/11/2016,2000,debt_consolidation,0
1001473,13.67,5,9/11/2016,7000,major_purchase,0
1001474,8.07,0,9/11/2016,10000,other,0
1001475,17.58,0,9/11/2016,20000,other,0
1001476,0,5,9/11/2016,1000,other,0
1001477,0.99,5,9/11/2016,3500,other,0
1001478,0,0,9/11/2016,1000,other,0
1001479,28.29,5,9/11/2016,30000,house,0
1001480,24.56,5,9/11/2016,20000,debt_consolidation,0
1001481,10.04,0,9/11/2016,5000,Debt consolidation,0
1001482,22.7,0,9/11/2016,20000,debt_consolidation,1
1001483,4.59,0,9/11/2016,40000,debt_consolidation,1
1001484,61.02,0,9/11/2016,5000,debt_consolidation,1
1001485,10.42,0,9/11/2016,1000,credit_card,1
1001486,17.8,0,9/11/2016,5500,debt_consolidation,1
1001487,37.59,0,9/11/2016,21000,debt_consolidation,1
1001488,41.17,0,9/11/2016,15000,debt_consolidation,1
1001489,14.27,5,9/11/2016,8500,debt_consolidation,1
1001491,21.81,0,9/11/2016,5000,Debt consolidation,0
1001492,15.26,5,9/11/2016,23000,debt_consolidation,0
1001493,24.2,0,9/11/2016,35000,debt_consolidation,0
1001494,19.37,0,9/11/2016,9000,debt_consolidation,0
1001495,159.08,0,9/11/2016,5000,Moving and relocation,0
1001496,19.26,,9/11/2016,2000,moving,1
1001497,9.99,0,9/11/2016,6000,Debt consolidation,1
1001498,8.15,,9/11/2016,7000,Debt consolidation,1
1001500,0,,9/11/2016,1000,medical,1
1001501,45.51,0,9/11/2016,2000,debt_consolidation,1
1001502,29.97,0,9/11/2016,5000,Other,1
1001503,37.85,0,9/11/2016,1500,other,1
1001504,10.56,0,9/11/2016,4000,debt_consolidation,1
1001505,31.25,0,9/11/2016,10000,debt_consolidation,1
1001506,24.73,0,9/11/2016,10000,debt_consolidation,1
1001507,2.78,0,9/11/2016,3000,other,1
1001508,13.31,0,9/11/2016,7000,medical,1
1001509,0,0,9/11/2016,3000,vacation,1
1001510,8.26,0,9/11/2016,5000,home_improvement,1
1001511,52.67,0,9/11/2016,40000,Debt consolidation,1
1001512,12.66,7,9/11/2016,13000,Debt consolidation,1
1001513,45.21,0,9/11/2016,30000,debt_consolidation,1
1001514,14.44,10,9/11/2016,3000,Major purchase,1
1001515,0,5,9/11/2016,5000,debt_consolidation,1
1001516,11.48,0,9/11/2016,7000,debt_consolidation,1
1001517,4.93,0,9/11/2016,5000,other,1
1001518,0.41,5,9/11/2016,2000,house,1
1001519,39.5,0,9/11/2016,10000,Car financing,1
1001520,3.3,5,9/11/2016,3000,medical,1
1001521,11.43,0,9/11/2016,2000,home_improvement,1
1001522,25.66,5,9/11/2016,3000,car,1
1001523,43.35,0,9/11/2016,10000,debt_consolidation,1
1001524,34.8,0,9/11/2016,2000,Other,1
1001525,22.79,0,9/11/2016,3000,home_improvement,1
1001526,0.67,0,9/11/2016,1000,other,1
1001527,4.74,0,9/11/2016,5000,other,1
1001528,8.36,0,9/11/2016,20000,other,1
1001529,10.41,0,9/11/2016,7500,debt_consolidation,1
1001531,16.13,,9/11/2016,3000,credit_card,1
1001532,0.64,0,9/11/2016,6000,debt_consolidation,1
1001533,17.76,5,9/11/2016,5000,debt_consolidation,1
1001534,57.44,0,9/11/2016,20000,Credit card refinancing,1
1001535,84.77,0,9/11/2016,15000,debt_consolidation,1
1001536,14.4,0,9/11/2016,5000,other,0
1001537,29.56,0,9/11/2016,1000,other,0
1001538,6.66,5,9/11/2016,1000,debt_consolidation,0
1001539,67.97,0,9/11/2016,20000,other,0
1001540,14.62,5,9/11/2016,5000,credit_card,0
1001541,22.05,0,9/11/2016,8000,other,0
1001542,41,0,9/11/2016,32000,car,0
1001543,28.24,5,9/11/2016,1500,other,1
1001544,16.89,5,9/11/2016,2500,other,1
1001545,28.3,,9/11/2016,20000,debt_consolidation,1
1001546,1.34,,9/11/2016,25000,home_improvement,1
1001547,71.08,5,9/11/2016,4000,home_improvement,1
1001548,124.57,0,9/11/2016,5000,small_business,1
1001549,17.27,5,9/11/2016,19000,other,1
1001550,16.84,7,9/11/2016,15000,Debt consolidation,1
1001551,30.57,0,9/11/2016,20000,Debt consolidation,1
1001552,10.78,0,9/11/2016,5000,house,1
1001553,66.05,0,9/11/2016,17000,debt_consolidation,1
1001554,12.49,9,9/11/2016,40000,Business,1
1001555,21.3,5,9/11/2016,30000,house,1
1001556,15.58,0,9/11/2016,10000,debt_consolidation,1
1001557,19.73,0,9/11/2016,3000,vacation,1
1001558,152.4,0,9/11/2016,15000,debt_consolidation,1
1001560,67.98,5,9/11/2016,10000,other,1
1001561,22.83,0,9/11/2016,40000,house,1
1001562,39.48,0,9/11/2016,6000,debt_consolidation,1
1001563,0,0,9/11/2016,10000,other,1
1001564,0.6,0,9/11/2016,20000,debt_consolidation,1
1001565,0,5,9/11/2016,1000,car,1
1001566,13.88,0,9/11/2016,3500,debt_consolidation,1
1001567,3.1,0,9/11/2016,3500,debt_consolidation,1
1001568,73.59,,9/11/2016,5000,other,1
1001569,20.94,,9/11/2016,20000,home_improvement,1
1001570,39.7,0,9/11/2016,20000,debt_consolidation,1
1001571,9.36,5,9/11/2016,2000,other,1
1001572,30.9,5,9/11/2016,10000,credit_card,1
1001573,13,5,9/11/2016,1000,other,1
1001574,2.58,0,9/11/2016,10000,debt_consolidation,1
1001575,34.02,0,9/11/2016,5000,debt_consolidation,1
1001577,1.6,0,9/11/2016,2000,other,1
1001578,31.16,5,9/11/2016,20000,home_improvement,1
1108252,32.59,0,9/19/2016,5000,debt_consolidation,1
1108253,25.09,0,9/19/2016,3000,major_purchase,1
1108254,21.53,5,9/19/2016,4225,other,1
1108255,9.91,0,9/19/2016,17000,debt_consolidation,1
1108256,46.22,0,9/19/2016,20000,debt_consolidation,1
1108257,45.34,0,9/19/2016,5000,debt_consolidation,1
1108258,15.98,0,9/19/2016,10000,debt_consolidation,0
1108259,36.23,0,9/19/2016,6900,Debt consolidation,1
1108260,17.17,5,9/19/2016,10000,home_improvement,1
1108261,1.58,0,9/19/2016,3500,small_business,1
1108262,37.22,0,9/19/2016,16000,debt_consolidation,1
1108263,17.63,0,9/19/2016,6000,debt_consolidation,1
1108264,6.4,0,9/19/2016,10000,debt_consolidation,1
1108265,25.63,0,9/19/2016,1000,medical,1
1108266,103.77,0,9/19/2016,5000,other,1
1108267,9.75,0,9/19/2016,20000,debt_consolidation,1
1108268,4.62,5,9/19/2016,3500,major_purchase,1
1108269,36.47,0,9/19/2016,1000,home_improvement,1
1108270,7.92,0,9/19/2016,3000,major_purchase,1
1108271,43.09,0,9/19/2016,5000,other,1
1108272,23.87,0,9/19/2016,10000,debt_consolidation,0
1108273,15.28,5,9/19/2016,8000,debt_consolidation,1
1108274,81.84,0,9/19/2016,5000,debt_consolidation,1
1108275,15.59,5,9/19/2016,3500,debt_consolidation,1
1108277,43.02,5,9/19/2016,8000,home_improvement,1
1108278,37.96,5,9/19/2016,20000,debt_consolidation,1
1108279,40.81,0,9/19/2016,1000,other,1
1108280,29.27,0,9/19/2016,5000,debt_consolidation,1
1108281,10.94,0,9/19/2016,12500,other,1
1108282,41.6,5,9/19/2016,25000,debt_consolidation,1
1108283,11.03,5,9/19/2016,15000,credit_card,1
1108285,1.47,5,9/19/2016,35000,home_improvement,1
1108286,42.18,0,9/19/2016,6000,debt_consolidation,1
1108287,16.08,0,9/19/2016,10000,debt_consolidation,1
1108288,26.69,0,9/19/2016,5000,other,1
1108289,23.92,5,9/19/2016,1000,other,0
1108290,58.5,0,9/19/2016,15000,home_improvement,1
1108291,16.26,0,9/19/2016,10000,debt_consolidation,1
1108292,5.54,0,9/19/2016,40000,Debt consolidation,0
1108293,14.97,0,9/19/2016,5000,debt_consolidation,0
1108294,14,0,9/19/2016,6000,debt_consolidation,1
1108295,25.37,1,9/19/2016,12000,Credit card refinancing,1
1108296,41.42,0,9/19/2016,30000,debt_consolidation,1
1108297,22,0,9/19/2016,10000,major_purchase,1
1108298,68.74,5,9/19/2016,5000,debt_consolidation,1
1108299,44.61,0,9/19/2016,1500,other,1
1108300,5.46,0,9/19/2016,40000,Debt consolidation,0
1108301,0.77,0,9/19/2016,3000,small_business,1
1108302,17.2,0,9/19/2016,30000,debt_consolidation,1
1108303,8.33,0,9/19/2016,2000,debt_consolidation,1
1108304,0.09,0,9/19/2016,2000,debt_consolidation,1
1108305,16.62,5,9/19/2016,2000,credit_card,1
1108306,8.14,0,9/19/2016,22000,credit_card,1
1108308,0,5,9/19/2016,10000,other,1
1108309,36.54,0,9/19/2016,40000,debt_consolidation,1
1108310,23.83,0,9/19/2016,9000,debt_consolidation,1
1108311,50.02,0,9/19/2016,25000,debt_consolidation,1
1108312,0.66,0,9/19/2016,3000,other,1
1108313,31.05,0,9/19/2016,6000,Credit card refinancing,1
1108314,17.85,5,9/19/2016,20000,debt_consolidation,1
1108315,37.54,5,9/19/2016,30000,debt_consolidation,1
1108316,2.12,0,9/19/2016,15000,debt_consolidation,1
1108317,33.7,0,9/19/2016,25000,debt_consolidation,1
1108318,60.2,0,9/19/2016,20000,Debt consolidation,1
1108319,24.15,0,9/19/2016,10000,home_improvement,1
1108320,47.23,0,9/19/2016,2000,debt_consolidation,1
1108321,17.76,0,9/19/2016,5000,debt_consolidation,1
1108322,49.2,0,9/19/2016,4000,other,1
1108323,1.28,5,9/19/2016,20000,other,1
1108324,18.87,0,9/19/2016,4000,Other,1
1108325,28.55,5,9/19/2016,16925,credit_card,1
1108326,0.97,0,9/19/2016,6500,other,0
1108327,22.57,0,9/19/2016,20000,debt_consolidation,1
1108328,35.19,0,9/19/2016,6000,debt_consolidation,0
1108329,36.76,0,9/19/2016,10000,credit_card,0
1108330,23.38,0,9/19/2016,30000,debt_consolidation,1
1108331,29.26,0,9/19/2016,40000,Debt consolidation,0
1108332,46.69,0,9/19/2016,5000,debt_consolidation,1
1108333,17.37,5,9/19/2016,3500,credit_card,0
1108334,5.7,0,9/19/2016,5000,debt_consolidation,1
1108335,33.08,0,9/19/2016,7000,debt_consolidation,0
1108336,30.63,0,9/19/2016,15000,Debt consolidation,1
1108337,0,0,9/19/2016,2000,Other,0
1108338,0.86,0,9/19/2016,10000,debt_consolidation,1
1108339,41.36,0,9/19/2016,40000,credit_card,1
1108341,16.82,0,9/19/2016,20000,Debt consolidation,1
1108342,52.17,0,9/19/2016,2500,debt_consolidation,0
1108343,26.34,0,9/19/2016,40000,Credit card refinancing,1
1108344,22.43,0,9/19/2016,2600,debt_consolidation,0
1108346,11.18,0,9/19/2016,5000,debt_consolidation,1
1108347,44.87,0,9/19/2016,25000,debt_consolidation,0
1108348,95.1,5,9/19/2016,12000,credit_card,1
1108349,0,0,9/19/2016,1000,other,1
1108350,33.47,0,9/19/2016,5000,other,1
1108351,42.15,0,9/19/2016,5000,Debt consolidation,1
1108352,14.66,0,9/19/2016,8000,house,1
1108354,5.42,0,9/19/2016,5000,Home buying,1
1108355,15.18,,9/19/2016,6000,debt_consolidation,1
1108356,4.82,0,9/19/2016,25000,Debt consolidation,1
1108357,28.8,0,9/19/2016,10000,debt_consolidation,1
1108358,10.8,0,9/19/2016,3000,other,1
1108359,26.83,3,9/19/2016,10000,Debt consolidation,0
1108360,9,0,9/19/2016,20000,Debt consolidation,1
1108361,7.97,5,9/19/2016,3000,other,1
1108362,4.84,0,9/19/2016,10000,debt_consolidation,1
1108363,163.55,0,9/19/2016,13000,other,1
1108364,15.32,0,9/19/2016,2500,medical,1
1108365,53.78,0,9/19/2016,1000,Debt consolidation,1
1108367,0,0,9/19/2016,6000,medical,1
1108368,65.71,0,9/19/2016,25000,car,1
1108369,25.96,5,9/19/2016,10000,debt_consolidation,1
1108370,46.8,0,9/19/2016,11500,debt_consolidation,1
1108372,9.12,0,9/19/2016,40000,home_improvement,1
1108373,12.65,0,9/19/2016,1500,other,1
1108374,15.33,5,9/19/2016,5000,credit_card,1
1108375,31.06,0,9/19/2016,28000,Debt consolidation,1
1108376,35.62,0,9/19/2016,5000,other,1
1108377,0.13,5,9/19/2016,7000,credit_card,1
1108379,46.35,0,9/19/2016,20000,debt_consolidation,1
1108380,0,5,9/19/2016,7000,car,1
1108381,40.84,0,9/19/2016,7000,credit_card,0
1108382,122,0,9/19/2016,25000,Debt consolidation,0
1108383,39.96,0,9/19/2016,22000,debt_consolidation,0
1108384,42.01,0,9/19/2016,27075,Debt consolidation,0
1108386,30.15,0,9/19/2016,35000,debt_consolidation,0
1108387,0,,9/19/2016,9000,car,0
1108388,56.44,0,9/19/2016,35000,debt_consolidation,1
1108389,26.85,5,9/19/2016,7000,debt_consolidation,0
1108390,49.88,0,9/19/2016,7000,Debt consolidation,1
1108391,18.22,0,9/19/2016,10000,debt_consolidation,1
1108392,38,0,9/19/2016,8000,credit_card,1
1108393,3.23,5,9/19/2016,2500,other,0
1108394,34.84,0,9/19/2016,5000,Debt consolidation,0
1108395,17.26,0,9/19/2016,8000,car,0
1108396,19.3,0,9/19/2016,5000,Medical expenses,0
1108397,34.93,0,9/19/2016,5000,Debt consolidation,0
1108399,18.67,0,9/19/2016,10000,debt_consolidation,0
1108400,16.53,0,9/19/2016,7000,Debt consolidation,1
1108401,14.1,5,9/19/2016,20000,credit_card,1
1108402,24.31,0,9/19/2016,15000,credit_card,1
1108403,40.49,0,9/19/2016,2000,other,1
1108404,26.77,0,9/19/2016,25000,debt_consolidation,1
1108405,11.06,5,9/19/2016,10000,other,1
1108406,23.06,0,9/19/2016,7000,debt_consolidation,1
1108407,2.75,0,9/19/2016,5000,debt_consolidation,1
1108408,50.7,0,9/19/2016,5000,other,1
1108409,0,5,9/19/2016,15000,car,1
1108410,28.91,0,9/19/2016,7000,debt_consolidation,1
1108411,18.68,0,9/19/2016,3000,other,1
1108412,52.82,5,9/19/2016,3000,vacation,1
1108413,45.26,,9/19/2016,3500,debt_consolidation,1
1108414,11.25,0,9/19/2016,10000,Debt consolidation,1
1108415,12.85,0,9/19/2016,10000,debt_consolidation,0
1108416,11.24,5,9/19/2016,5000,debt_consolidation,1
1108417,12.87,0,9/19/2016,1000,Debt consolidation,1
1108418,5.62,0,9/19/2016,5000,debt_consolidation,1
1108419,39.5,0,9/19/2016,3550,moving,1
1108420,23.91,0,9/19/2016,10000,debt_consolidation,1
1108421,45.14,,9/19/2016,1000,vacation,1
1108422,9.07,5,9/19/2016,5000,major_purchase,1
1108423,33.12,0,9/19/2016,10000,Home improvement,1
1108424,21.74,0,9/19/2016,7500,debt_consolidation,0
1108425,22.66,0,9/19/2016,20000,Home improvement,1
1108426,12.99,0,9/19/2016,7000,debt_consolidation,0
1108427,10.63,0,9/19/2016,5000,Moving and relocation,1
1108428,1.2,5,9/19/2016,30000,small_business,0
1108429,0,0,9/19/2016,40000,debt_consolidation,1
1108430,1,0,9/19/2016,2000,debt_consolidation,1
1108431,67.48,0,9/19/2016,1500,Other,0
1108432,15.25,0,9/19/2016,40000,Debt consolidation,0
1108433,58.15,5,9/19/2016,10000,debt_consolidation,1
1108435,9.62,0,9/19/2016,40000,major_purchase,1
1108436,7.36,,9/19/2016,2000,other,1
1108437,13.38,0,9/19/2016,5000,small_business,1
1108438,13.09,5,9/19/2016,2000,other,1
1108439,14.99,0,9/19/2016,4000,Debt consolidation,1
1108440,24.06,5,9/19/2016,1000,house,1
1108441,42.68,0,9/19/2016,12000,Debt consolidation,1
1108442,28.81,0,9/19/2016,30000,credit_card,1
1108443,42.82,5,9/19/2016,1000,other,0
1108444,17.19,0,9/19/2016,35000,house,1
1108445,34.27,0,9/19/2016,5000,other,1
1108446,0,0,9/19/2016,1000,other,0
1108447,30.4,0,9/19/2016,5000,Debt consolidation,1
1108448,0,5,9/19/2016,10000,debt_consolidation,0
1108449,32.04,0,9/19/2016,5000,debt_consolidation,1
1108450,35.22,0,9/19/2016,20000,home_improvement,1
1108451,32.22,10,9/19/2016,40000,Debt consolidation,1
1108452,8.58,5,9/19/2016,3000,credit_card,1
1108453,20.56,5,9/19/2016,5000,credit_card,1
1108454,100,0,9/19/2016,1000,Other,1
1108455,13.08,0,9/19/2016,6000,other,1
1108456,26.96,5,9/19/2016,25000,credit_card,0
1108457,23.75,0,9/19/2016,5000,debt_consolidation,1
1108458,16.39,0,9/19/2016,10500,debt_consolidation,1
1108459,20.94,0,9/19/2016,9500,credit_card,0
